sample_id,original_folder,original_tag_text,material_components,percentages,garment_type,composition_evidence,source_path,mapped_class,status,review_reasons,image_count,views,exact_duplicate_groups,near_duplicate_groups
1223,Cotton,"Pants
Cotton 92 Polyester 6 Elastane 2
",Cotton; Elastane; Polyester,"{""Cotton"": 92.0, ""Polyester"": 6.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1223,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1224,Cotton,"Pants
Cotton 92 Polyester 6 Elastane 2
",Cotton; Elastane; Polyester,"{""Cotton"": 92.0, ""Polyester"": 6.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1224,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/1224; Cotton/1225,Cotton/1224; Cotton/1225
1225,Cotton,"Pants
Cotton 92 Polyester 6 Elastane 2
",Cotton; Elastane; Polyester,"{""Cotton"": 92.0, ""Polyester"": 6.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1225,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,Cotton/1224; Cotton/1225,Cotton/1224; Cotton/1225
123,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/123,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1236,Cotton,"Shirt
Cotton 100 
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1236,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1237,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1237,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1238,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1238,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1239,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1239,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
124,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/124,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1240,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1240,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1241,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1241,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1242,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1242,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1243,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1243,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1244,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1244,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1245,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1245,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
125,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/125,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1261,Cotton,"Pants
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1261,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1262,Cotton,"Pants
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1262,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1270,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1270,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1271,Cotton,"Blouse
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Blouse,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1271,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1272,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1272,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1273,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1273,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1274,Cotton,"Other
Cotton 100 lining   
",Cotton,"{""Cotton"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1274,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1275,Cotton,"Other
Cotton 100 lining   
",Cotton,"{""Cotton"": 100.0}",Other,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1275,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1280,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1280,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1281,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1281,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1282,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1282,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1283,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1283,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1284,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1284,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1285,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1285,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1290,Cotton,"Shorts
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1290,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1291,Cotton,"Shorts
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1291,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1292,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1292,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1293,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1293,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1294,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1294,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1295,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1295,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1296,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1296,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1297,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1297,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1298,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1298,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1299,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1299,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
131,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/131,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
132,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/132,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1360,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1360,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1361,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1361,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1362,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1362,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1363,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1363,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1364,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1364,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1365,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1365,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1366,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1366,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1373,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1373,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1374,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1374,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1375,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1375,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1376,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1376,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1377,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1377,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1378,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1378,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1379,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1379,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
138,Cotton,"Shorts
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/138,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1380,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1380,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1381,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1381,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1382,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1382,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1383,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1383,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1384,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1384,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1385,Cotton,"Pants
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1385,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1386,Cotton,"Pants
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1386,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
139,Cotton,"Shorts
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shorts,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/139,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1390,Cotton,"Pants
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1390,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1391,Cotton,"Pants
Cotton 98 Elastane 2
",Cotton; Elastane,"{""Cotton"": 98.0, ""Elastane"": 2.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1391,,REVIEW,MIXED_COMPOSITION_REVIEW,4,im_1; im_2; im_3; im_4,,
1392,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1392,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1393,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1393,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1394,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1394,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1395,Cotton,"Pants
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Pants,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1395,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1398,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1398,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1399,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1399,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1400,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1400,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1401,Cotton,"T-shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1401,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1451,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1451,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1452,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1452,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1458,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1458,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1459,Cotton,"Shirt
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1459,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1460,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1460,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1461,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1461,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1462,Cotton,"Jacket
Cotton 100
",Cotton,"{""Cotton"": 100.0}",Jacket,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1462,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1467,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1467,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1468,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1468,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1470,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1470,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1471,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1471,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1472,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1472,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1473,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1473,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1474,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1474,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1475,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1475,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1476,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1476,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1477,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1477,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1478,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1478,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1479,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1479,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1480,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1480,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1481,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1481,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1482,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1482,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1483,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1483,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1484,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1484,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1485,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1485,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1486,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1486,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1487,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1487,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1488,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1488,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1489,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1489,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1490,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1490,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1491,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1491,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1492,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1492,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1493,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1493,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1494,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1494,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1495,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1495,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1496,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1496,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
1497,Cotton,"T-shirt
Cotton 100?   
",Cotton,"{""Cotton"": 100.0}",T-shirt,manufacturer-style tag.txt,Backend/datasets/ibug_fabrics/Cotton/1497,Cotton,ACCEPTED,,4,im_1; im_2; im_3; im_4,,
